device_id,device_mode_name,order_created_at,order_id,file_count,loc_1,loc_2,system_name,queue_duration_seconds,per_file_duration_avg_seconds,per_file_duration_max_seconds,per_file_duration_p95_seconds,device_duration_avg_seconds,device_duration_max_seconds,device_duration_p95_seconds,db_duration_avg_seconds,db_duration_max_seconds,db_duration_p95_seconds,inner_processing_duration_avg_seconds,inner_processing_duration_max_seconds,inner_processing_duration_p95_seconds,total_file_duration_minutes,total_duration_seconds
DEV-0079,MDL-008,2026-03-05 19:01:50.067428,ORD-027931,2934,FAB-C,AREA-2,SYS-GAMMA,6,4,23,11,1,14,4,2,6,4,1,3,3,48,2886
DEV-0052,SER-015,2026-03-05 20:28:03.749944,ORD-027932,832,FAB-A,AREA-1,SYS-GAMMA,13,3,19,10,1,13,5,1,4,4,1,2,1,10,613
DEV-0058,,2026-03-07 02:59:25.686839,ORD-027933,26,FAB-B,,SYS-ALPHA,2,6,22,7,3,13,4,2,4,2,1,5,1,1,62
DEV-0070,,2026-03-11 05:25:16.836143,ORD-027934,186,FAB-A,AREA-2,SYS-BETA,30,13,35,23,9,23,16,2,6,5,2,6,2,10,630
DEV-0025,MDL-016,2026-03-14 01:13:37.988637,ORD-027935,2227,FAB-C,AREA-3,SYS-GAMMA,227,5,24,13,1,11,9,2,7,2,2,6,2,46,3599
DEV-0161,,2026-03-21 15:16:22.267716,ORD-027936,270,FAB-C,AREA-1,SYS-GAMMA,14,4,17,8,2,10,4,1,5,2,1,2,2,4,254
DEV-0101,SER-046,2026-03-09 00:49:17.929867,ORD-027937,4306,FAB-B,AREA-1,SYS-ALPHA,1,6,24,8,3,17,4,2,5,2,1,2,2,107,6421
DEV-0101,SER-046,2026-03-18 05:50:06.502695,ORD-027938,22,FAB-B,AREA-1,SYS-ALPHA,1,8,23,12,5,14,6,2,5,4,1,4,2,1,61
DEV-0012,TYP-005,2026-03-08 04:13:10.425794,ORD-027939,141,FAB-A,AREA-2,SYS-BETA,8,6,19,12,3,8,8,2,6,2,1,5,2,3,188
DEV-0070,,2026-03-29 21:34:15.988096,ORD-027940,40,FAB-A,AREA-2,SYS-BETA,10,23,40,32,21,30,29,1,5,1,1,5,2,3,190
DEV-0181,TYP-011,2026-03-30 11:22:03.300875,ORD-027941,354,FAB-C,AREA-1,SYS-ALPHA,1,5,21,10,2,13,5,2,4,3,1,4,2,7,421
DEV-0189,SER-033,2026-03-18 17:46:44.293536,ORD-027942,11,FAB-C,AREA-3,SYS-ALPHA,2,12,26,16,9,19,13,1,2,1,2,5,2,1,62
DEV-0022,TYP-005,2026-03-22 01:17:18.332022,ORD-027943,848,FAB-A,AREA-3,SYS-ALPHA,26,3,11,10,1,5,8,1,3,1,1,3,1,10,626
DEV-0055,SER-033,2026-03-16 22:35:22.472603,ORD-027944,7,FAB-A,AREA-3,SYS-GAMMA,64,5,10,10,2,4,7,2,4,2,1,2,1,1,124
DEV-0170,TYP-042,2026-03-10 02:15:12.628286,ORD-027945,1108,FAB-B,AREA-2,SYS-BETA,38,5,15,12,2,7,5,2,6,5,1,2,2,23,1418
DEV-0157,SER-025,2026-03-11 10:49:54.139113,ORD-027946,89,FAB-C,AREA-2,SYS-GAMMA,1,4,17,7,2,10,5,1,5,1,1,2,1,1,61
DEV-0149,TYP-009,2026-03-25 04:33:17.908621,ORD-027947,294,FAB-B,AREA-3,SYS-BETA,80,5,15,10,4,7,4,1,3,4,1,5,2,6,471
DEV-0115,,2026-03-10 19:15:04.691868,ORD-027948,191,FAB-A,AREA-2,SYS-ALPHA,7,5,24,9,3,16,6,1,5,2,1,3,1,3,187
DEV-0171,TYP-012,2026-03-25 10:18:29.276832,ORD-027949,662,FAB-A,AREA-3,SYS-BETA,9,7,17,15,5,10,12,1,5,2,1,2,1,19,1149
DEV-0143,,2026-03-15 04:05:11.640335,ORD-027950,797,FAB-C,AREA-2,SYS-GAMMA,6,4,11,10,1,4,4,2,5,3,1,2,3,13,786
DEV-0164,TYP-048,2026-03-27 00:40:20.745402,ORD-027951,279,FAB-C,AREA-2,SYS-BETA,3,4,20,17,2,15,10,1,3,4,1,2,3,4,243
DEV-0015,SER-024,2026-03-14 05:48:24.338939,ORD-027952,925,FAB-B,AREA-2,SYS-GAMMA,4,3,22,14,1,16,7,1,4,4,1,2,3,11,664
DEV-0051,SER-002,2026-03-13 19:33:00.574375,ORD-027953,398,FAB-C,AREA-2,SYS-GAMMA,38,5,24,10,2,16,4,2,4,4,1,4,2,8,518
DEV-0137,MDL-031,2026-03-22 01:08:54.223973,ORD-027954,286,FAB-C,AREA-2,SYS-GAMMA,17,4,12,16,1,6,8,2,3,5,1,3,3,4,257
DEV-0053,TYP-041,2026-03-23 08:26:48.958870,ORD-027955,1659,FAB-A,AREA-2,SYS-ALPHA,3,3,19,10,1,9,3,1,5,4,1,5,3,20,1203
DEV-0126,EQP-034,2026-03-02 10:49:29.134259,ORD-027956,1058,FAB-C,AREA-2,SYS-BETA,23,5,15,11,2,4,5,1,5,4,2,6,2,22,1343
DEV-0026,MDL-038,2026-03-23 10:55:09.631335,ORD-027957,1419,FAB-B,,SYS-BETA,24,7,27,15,5,20,12,1,4,2,1,3,1,41,2484
DEV-0195,EQP-028,2026-03-08 13:38:17.863226,ORD-027958,214,FAB-C,AREA-3,SYS-BETA,14,4,27,15,1,15,9,2,7,4,1,5,2,3,194
DEV-0197,,2026-03-21 15:04:21.798767,ORD-027959,8,FAB-B,AREA-2,SYS-BETA,43,7,16,14,3,5,8,3,6,4,1,5,2,1,103
DEV-0072,SER-019,2026-03-01 18:49:52.201266,ORD-027960,179,FAB-B,,SYS-ALPHA,12,6,17,14,3,7,10,2,7,3,1,3,1,4,252
DEV-0057,,2026-03-30 22:34:49.400087,ORD-027961,35,FAB-C,,SYS-ALPHA,2,14,32,20,12,22,16,1,6,3,1,4,1,2,122
DEV-0122,EQP-028,2026-03-16 14:56:20.358141,ORD-027962,236,FAB-B,AREA-3,SYS-BETA,2,7,18,15,4,10,10,2,5,2,1,3,3,6,362
DEV-0183,SER-037,2026-03-22 11:36:11.718618,ORD-027963,965,FAB-C,,SYS-BETA,19,6,15,13,2,9,7,2,3,2,2,3,4,24,1459
DEV-0100,SER-017,2026-03-17 23:38:31.582168,ORD-027964,38,FAB-A,,SYS-GAMMA,7,5,19,8,2,12,5,2,3,2,1,4,1,1,67
DEV-0093,MDL-007,2026-03-20 06:13:16.241466,ORD-027965,691,FAB-A,AREA-3,SYS-ALPHA,1,6,16,12,4,9,10,1,5,1,1,2,1,17,1021
DEV-0013,SER-006,2026-03-27 11:46:04.495976,ORD-027966,37,FAB-A,AREA-1,SYS-BETA,39,6,21,8,3,16,4,2,3,2,1,2,2,1,99
DEV-0032,,2026-03-02 04:00:39.527617,ORD-027967,1737,FAB-A,AREA-1,SYS-GAMMA,1,6,24,14,4,17,10,1,3,2,1,4,2,43,2581
DEV-0153,MDL-032,2026-03-01 20:08:20.883005,ORD-027968,47,FAB-C,AREA-2,SYS-BETA,9,3,21,9,1,11,4,1,6,2,1,4,3,1,69
DEV-0105,,2026-03-07 22:53:12.087425,ORD-027969,304,FAB-A,AREA-3,SYS-ALPHA,4,4,19,13,2,11,8,1,6,4,1,2,1,5,304
DEV-0128,EQP-021,2026-03-27 02:04:46.603171,ORD-027970,79,FAB-C,AREA-1,SYS-GAMMA,32,7,23,16,4,12,12,2,6,3,1,5,1,2,152
DEV-0066,SER-029,2026-03-20 12:57:03.233749,ORD-027971,191,FAB-C,AREA-1,SYS-ALPHA,1,3,15,11,1,10,7,1,2,2,1,3,2,2,121
DEV-0015,SER-024,2026-03-28 10:23:01.776408,ORD-027972,70,FAB-B,AREA-2,SYS-GAMMA,27,7,13,13,5,7,11,1,3,1,1,3,1,2,147
DEV-0124,,2026-03-21 05:57:44.182714,ORD-027973,343,FAB-C,AREA-2,SYS-BETA,30,4,12,12,2,5,8,1,5,1,1,2,3,5,330
DEV-0112,TYP-011,2026-03-06 05:01:51.750573,ORD-027974,17,FAB-C,AREA-1,SYS-BETA,6,6,22,13,4,15,8,1,3,4,1,4,1,1,66
DEV-0080,MDL-039,2026-03-21 23:40:47.486487,ORD-027975,869,FAB-A,AREA-1,SYS-BETA,6,5,20,9,3,14,7,1,3,1,1,3,1,18,1086
DEV-0028,EQP-049,2026-03-09 01:17:33.023590,ORD-027976,7,FAB-A,AREA-1,SYS-ALPHA,2,18,35,26,16,30,20,1,3,4,1,2,2,1,62
DEV-0074,MDL-038,2026-03-30 04:04:38.422971,ORD-027977,1202,FAB-C,AREA-1,SYS-GAMMA,22,5,12,14,3,6,11,1,2,1,1,4,2,25,1522
DEV-0125,MDL-003,2026-03-09 17:21:57.101495,ORD-027978,877,FAB-C,,SYS-ALPHA,16,5,12,14,1,3,6,2,4,4,2,5,4,18,1096
DEV-0092,,2026-03-13 02:43:06.118424,ORD-027979,168,FAB-C,AREA-3,SYS-GAMMA,27,7,20,12,4,11,7,2,5,3,1,4,2,4,267
DEV-0130,EQP-027,2026-03-02 21:45:59.666137,ORD-027980,206,FAB-B,,SYS-GAMMA,2,3,9,9,1,3,6,1,2,1,1,4,2,2,122
DEV-0126,EQP-034,2026-03-26 05:44:35.411786,ORD-027981,5,FAB-C,AREA-2,SYS-BETA,6,5,10,14,3,5,9,1,3,4,1,2,1,1,66
DEV-0007,MDL-007,2026-03-06 05:19:43.738550,ORD-027982,37,FAB-A,,SYS-ALPHA,2,7,21,16,4,12,10,1,3,3,2,6,3,1,62
DEV-0119,,2026-03-07 22:23:27.667142,ORD-027983,340,FAB-C,AREA-3,SYS-ALPHA,7,5,25,15,3,16,8,1,6,4,1,3,3,7,427
DEV-0012,TYP-005,2026-03-14 09:35:49.069467,ORD-027984,4514,FAB-A,AREA-2,SYS-BETA,8,5,27,9,3,18,7,1,6,1,1,3,1,94,5648
DEV-0052,SER-015,2026-03-27 16:13:23.695350,ORD-027985,13,FAB-A,AREA-1,SYS-GAMMA,3,7,28,16,4,17,11,2,7,2,1,4,3,1,63
DEV-0188,EQP-028,2026-03-30 21:17:34.460305,ORD-027986,14,FAB-C,AREA-3,SYS-ALPHA,11,5,17,12,2,7,4,2,5,5,1,5,3,1,71
DEV-0016,SER-018,2026-03-16 14:13:35.457187,ORD-027987,20,FAB-C,AREA-1,SYS-GAMMA,1,6,12,14,4,7,7,1,3,4,1,2,3,1,61
DEV-0123,MDL-039,2026-03-04 07:38:34.230990,ORD-027988,300,FAB-C,AREA-1,SYS-BETA,22,8,18,17,4,11,11,2,4,3,2,3,3,10,622
DEV-0075,EQP-021,2026-03-12 14:19:19.547990,ORD-027989,1383,FAB-A,AREA-1,SYS-GAMMA,1,6,17,11,2,8,6,2,5,3,2,4,2,34,2041
DEV-0038,TYP-020,2026-03-13 17:35:51.235154,ORD-027990,23,FAB-C,AREA-2,SYS-ALPHA,6,5,22,8,3,14,5,1,4,2,1,4,1,1,66
DEV-0112,TYP-011,2026-03-08 00:44:38.115775,ORD-027991,176,FAB-C,AREA-1,SYS-BETA,5,5,26,11,2,16,4,2,7,4,1,3,3,3,185
DEV-0079,MDL-008,2026-03-25 14:22:54.586767,ORD-027992,638,FAB-C,AREA-2,SYS-GAMMA,35,6,25,13,4,16,9,1,4,1,1,5,3,15,935
DEV-0012,TYP-005,2026-03-16 20:59:22.689380,ORD-027993,27,FAB-A,AREA-2,SYS-BETA,1,7,31,13,4,19,10,2,7,2,1,5,1,1,61
DEV-0102,TYP-005,2026-03-11 18:51:37.627969,ORD-027994,747,FAB-C,AREA-2,SYS-GAMMA,11,5,22,11,2,10,3,1,6,4,2,6,4,15,911
DEV-0013,SER-006,2026-03-11 00:44:50.811189,ORD-027995,318,FAB-A,AREA-1,SYS-BETA,9,6,23,15,3,16,8,1,4,4,2,3,3,7,429
DEV-0000,TYP-048,2026-03-30 08:04:41.519703,ORD-027996,423,FAB-A,AREA-1,SYS-GAMMA,6,6,21,17,3,11,11,2,6,4,1,4,2,10,606
DEV-0095,SER-019,2026-03-18 03:59:56.140946,ORD-027997,155,FAB-C,AREA-2,SYS-GAMMA,29,6,16,11,3,7,6,2,5,2,1,4,3,3,209
DEV-0059,MDL-007,2026-03-30 16:07:16.580297,ORD-027998,44,FAB-A,,SYS-BETA,1308,5,12,18,3,6,11,1,2,4,1,4,3,1,1368
DEV-0178,,2026-03-23 11:24:12.627536,ORD-027999,48,FAB-A,AREA-2,SYS-ALPHA,12,4,16,14,2,9,8,1,4,3,1,3,3,1,72
DEV-0087,EQP-035,2026-03-18 20:37:54.089112,ORD-028000,1214,FAB-A,AREA-3,SYS-ALPHA,5,5,25,7,2,15,3,2,7,3,1,3,1,25,1505
DEV-0126,EQP-034,2026-03-13 04:28:23.602540,ORD-028001,1383,FAB-C,AREA-2,SYS-BETA,6,3,15,8,1,8,3,1,4,2,1,3,3,17,1026
DEV-0012,TYP-005,2026-03-18 05:55:34.855508,ORD-028002,252,FAB-A,AREA-2,SYS-BETA,29,4,21,16,1,9,9,2,7,4,1,5,3,4,269
DEV-0052,SER-015,2026-03-19 21:01:53.816043,ORD-028003,30,FAB-A,AREA-1,SYS-GAMMA,11,5,19,9,1,8,5,2,7,2,2,4,2,1,71
DEV-0194,,2026-03-06 14:31:06.477705,ORD-028004,678,FAB-C,,SYS-BETA,8,4,12,14,1,5,7,2,3,4,1,4,3,11,668
DEV-0046,EQP-034,2026-03-16 01:09:22.737419,ORD-028005,397,FAB-C,,SYS-ALPHA,7,4,16,13,1,11,6,2,3,5,1,2,2,6,367
DEV-0086,TYP-040,2026-03-12 22:32:58.783159,ORD-028006,2101,FAB-C,AREA-1,SYS-ALPHA,33,6,21,11,4,16,8,1,2,2,1,3,1,52,3153
DEV-0052,SER-015,2026-03-06 12:25:57.022690,ORD-028007,4387,FAB-A,AREA-1,SYS-GAMMA,47,6,13,15,4,7,10,1,3,2,1,3,3,109,6587
DEV-0061,TYP-004,2026-03-22 08:30:10.459870,ORD-028008,45,FAB-C,AREA-1,SYS-ALPHA,11,5,20,12,2,12,7,2,3,3,1,5,2,1,71
DEV-0041,,2026-03-26 13:36:56.946960,ORD-028009,225,FAB-B,AREA-3,SYS-ALPHA,13,4,19,8,1,8,4,2,7,3,1,4,1,3,193
DEV-0146,EQP-050,2026-03-17 02:14:45.925401,ORD-028010,5,FAB-B,AREA-2,SYS-ALPHA,34,4,17,12,2,11,8,1,3,1,1,3,3,1,94
DEV-0055,SER-033,2026-03-08 15:39:36.483514,ORD-028011,517,FAB-A,AREA-3,SYS-GAMMA,2,3,16,8,1,12,2,1,2,3,1,2,3,6,362
DEV-0169,MDL-038,2026-03-03 09:22:47.432530,ORD-028012,1211,FAB-C,AREA-1,SYS-ALPHA,30,7,25,10,3,17,5,2,5,3,2,3,2,35,2130
DEV-0081,EQP-043,2026-03-20 08:29:47.619502,ORD-028013,57,FAB-C,AREA-3,SYS-BETA,8,5,14,10,1,4,3,2,5,5,2,5,2,1,68
DEV-0095,SER-019,2026-03-04 04:01:45.287388,ORD-028014,38,FAB-C,AREA-2,SYS-GAMMA,19,3,15,7,1,10,2,1,2,4,1,3,1,1,79
DEV-0023,TYP-042,2026-03-02 20:29:05.677045,ORD-028015,95,FAB-B,,SYS-GAMMA,7,4,20,7,1,13,2,2,3,2,1,4,3,1,67
DEV-0079,MDL-008,2026-03-22 14:18:10.224424,ORD-028016,532,FAB-C,AREA-2,SYS-GAMMA,14,4,19,14,2,14,8,1,2,4,1,3,2,8,494
DEV-0024,SER-030,2026-03-23 01:04:31.260206,ORD-028017,35,FAB-A,AREA-3,SYS-ALPHA,53,5,24,17,2,13,10,1,5,4,2,6,3,1,113
DEV-0117,SER-018,2026-03-11 17:44:37.465868,ORD-028018,27,FAB-A,AREA-3,SYS-BETA,3,6,21,14,3,11,9,2,5,3,1,5,2,1,63
DEV-0187,,2026-03-22 03:20:30.383072,ORD-028019,28,FAB-A,AREA-3,SYS-GAMMA,14,6,26,14,4,19,10,1,2,2,1,5,2,1,74
DEV-0000,TYP-048,2026-03-26 04:26:03.124525,ORD-028020,311,FAB-A,AREA-1,SYS-GAMMA,44,6,27,9,3,17,6,1,4,1,2,6,2,7,464
DEV-0197,,2026-03-02 15:14:33.453885,ORD-028021,642,FAB-B,AREA-2,SYS-BETA,2,4,24,9,1,16,5,2,6,3,1,2,1,10,602
DEV-0105,,2026-03-30 17:57:13.949315,ORD-028022,8,FAB-A,AREA-3,SYS-ALPHA,20,4,17,9,2,12,4,1,3,3,1,2,2,1,80
DEV-0132,EQP-027,2026-03-04 15:46:21.683154,ORD-028023,305,FAB-C,,SYS-GAMMA,3,5,24,17,3,18,11,1,2,4,1,4,2,6,363
DEV-0102,TYP-005,2026-03-10 12:21:05.451252,ORD-028024,1991,FAB-C,AREA-2,SYS-GAMMA,27,4,19,11,2,9,8,1,6,1,1,4,2,33,2007
DEV-0130,EQP-027,2026-03-26 07:32:41.359270,ORD-028025,1898,FAB-B,,SYS-GAMMA,4,6,24,10,3,15,5,2,5,2,1,4,3,47,2824
DEV-0146,EQP-050,2026-03-17 07:55:11.616021,ORD-028026,1050,FAB-B,AREA-2,SYS-ALPHA,6,6,15,16,3,9,11,2,3,4,1,3,1,26,1566
DEV-0112,TYP-011,2026-03-12 06:45:45.332385,ORD-028027,229,FAB-C,AREA-1,SYS-BETA,31,5,21,15,2,12,10,2,4,4,1,5,1,4,271
DEV-0134,MDL-036,2026-03-03 05:13:39.560531,ORD-028028,757,FAB-A,AREA-3,SYS-BETA,5,4,22,14,2,11,7,1,6,4,1,5,3,12,725
DEV-0165,SER-015,2026-03-22 22:18:35.320117,ORD-028029,986,FAB-B,,SYS-BETA,2,4,21,12,2,12,5,1,4,4,1,5,3,16,962
DEV-0057,,2026-03-14 09:32:10.116900,ORD-028030,167,FAB-C,,SYS-ALPHA,10,18,37,25,14,29,20,3,6,3,1,2,2,12,730
DEV-0094,,2026-03-31 12:05:19.333204,ORD-028031,11,FAB-A,AREA-2,SYS-BETA,13,6,17,12,3,7,7,2,7,3,1,3,2,1,73
DEV-0087,EQP-035,2026-03-09 18:38:30.690372,ORD-028032,8,FAB-A,AREA-3,SYS-ALPHA,3,5,20,14,3,12,9,1,3,2,1,5,3,1,63
DEV-0155,SER-018,2026-03-26 07:32:50.632947,ORD-028033,6,FAB-B,AREA-3,SYS-GAMMA,5,4,15,12,1,5,7,2,5,4,1,5,1,1,65
DEV-0166,SER-002,2026-03-10 06:15:47.260467,ORD-028034,35,FAB-B,AREA-3,SYS-GAMMA,87,6,24,10,3,16,4,2,4,3,1,4,3,1,147
DEV-0075,EQP-021,2026-03-30 12:16:51.964099,ORD-028035,423,FAB-A,AREA-1,SYS-GAMMA,4,4,23,13,2,13,9,1,5,2,1,5,2,7,424
DEV-0080,MDL-039,2026-03-04 01:01:13.633022,ORD-028036,964,FAB-A,AREA-1,SYS-BETA,4,6,16,9,3,7,4,2,6,2,1,3,3,24,1444
DEV-0007,MDL-007,2026-03-24 17:43:08.190118,ORD-028037,30,FAB-A,,SYS-ALPHA,218,7,23,11,6,14,8,2,4,2,1,5,1,1,113
DEV-0062,EQP-026,2026-03-06 02:06:40.399095,ORD-028038,525,FAB-C,AREA-3,SYS-ALPHA,3,9,31,20,7,22,13,1,4,4,1,5,3,19,1143
DEV-0022,TYP-005,2026-03-19 03:50:50.530617,ORD-028039,271,FAB-A,AREA-3,SYS-ALPHA,1,6,21,15,3,12,9,1,5,2,2,4,4,6,361
DEV-0036,,2026-03-20 00:43:58.068264,ORD-028040,7,FAB-C,AREA-3,SYS-GAMMA,37,4,15,13,2,10,10,1,3,1,1,2,2,1,97
DEV-0067,TYP-042,2026-03-27 07:42:44.450868,ORD-028041,1451,FAB-C,AREA-1,SYS-ALPHA,2,7,27,13,4,17,9,2,5,3,1,5,1,42,2522
DEV-0072,SER-019,2026-03-19 11:38:32.661264,ORD-028042,1643,FAB-B,,SYS-ALPHA,1,4,18,10,1,10,5,2,4,3,1,4,2,27,1621
DEV-0182,TYP-020,2026-03-25 02:17:14.876756,ORD-028043,7,FAB-A,AREA-1,SYS-BETA,26,5,26,16,2,17,10,2,7,5,1,2,1,1,86
DEV-0155,SER-018,2026-03-04 14:31:23.747423,ORD-028044,1943,FAB-B,AREA-3,SYS-GAMMA,11,4,12,10,2,5,6,1,2,1,1,5,3,32,1931
DEV-0125,MDL-003,2026-03-08 05:39:18.786932,ORD-028045,637,FAB-C,,SYS-ALPHA,5,6,20,13,4,14,8,1,3,3,1,3,2,15,905
DEV-0103,MDL-003,2026-03-24 22:10:21.888355,ORD-028046,24,FAB-B,AREA-2,SYS-BETA,3,6,23,14,3,11,11,2,7,2,1,5,1,1,63
DEV-0128,EQP-021,2026-03-02 13:34:37.501130,ORD-028047,841,FAB-C,AREA-1,SYS-GAMMA,8,4,24,12,1,12,7,2,7,2,1,5,3,14,848
DEV-0099,TYP-001,2026-03-15 15:45:48.116750,ORD-028048,175,FAB-B,AREA-2,SYS-GAMMA,10,5,27,13,2,17,6,2,7,4,1,3,3,3,190
DEV-0026,MDL-038,2026-03-12 11:42:42.329132,ORD-028049,1253,FAB-B,,SYS-BETA,8,6,17,10,3,7,4,2,7,5,1,3,1,31,1868
DEV-0173,MDL-022,2026-03-13 04:44:53.680754,ORD-028050,207,FAB-B,AREA-3,SYS-BETA,12,6,23,14,3,14,10,1,5,1,2,4,3,5,312
DEV-0121,SER-017,2026-03-28 20:20:18.974739,ORD-028051,643,FAB-A,AREA-1,SYS-GAMMA,1,5,19,12,2,11,6,2,3,4,1,5,2,13,781
DEV-0187,,2026-03-25 01:23:21.172115,ORD-028052,1230,FAB-A,AREA-3,SYS-GAMMA,23,8,14,20,4,6,12,2,3,4,2,5,4,41,2483
DEV-0024,SER-030,2026-03-17 20:33:24.846591,ORD-028053,17,FAB-A,AREA-3,SYS-ALPHA,24,3,11,7,1,5,2,1,2,4,1,4,1,1,84
DEV-0155,SER-018,2026-03-16 22:43:32.464424,ORD-028054,417,FAB-B,AREA-3,SYS-GAMMA,4,4,24,17,1,16,9,2,6,5,1,2,3,6,364
DEV-0132,EQP-027,2026-03-22 04:00:57.210437,ORD-028055,545,FAB-C,,SYS-GAMMA,3,6,16,13,3,6,9,2,5,3,1,5,1,13,783
DEV-0079,MDL-008,2026-03-25 09:28:58.666729,ORD-028056,165,FAB-C,AREA-2,SYS-GAMMA,5,6,14,13,4,10,9,1,2,3,1,2,1,4,245
DEV-0025,MDL-016,2026-03-30 10:34:17.990765,ORD-028057,1387,FAB-C,AREA-3,SYS-GAMMA,16,7,28,14,4,18,9,2,5,4,1,5,1,40,2416
DEV-0152,SER-017,2026-03-21 08:17:14.533350,ORD-028058,49,FAB-A,AREA-3,SYS-GAMMA,8,3,17,13,1,11,9,1,3,3,1,3,1,1,68
DEV-0198,SER-037,2026-03-20 03:58:43.049124,ORD-028059,43,FAB-C,,SYS-BETA,4,5,16,15,3,11,11,1,2,3,1,3,1,1,64
DEV-0001,EQP-028,2026-03-09 14:39:16.983204,ORD-028060,16,FAB-A,AREA-1,SYS-ALPHA,23,4,19,13,2,13,7,1,2,4,1,4,2,1,83
DEV-0092,,2026-03-20 10:54:34.098709,ORD-028061,237,FAB-C,AREA-3,SYS-GAMMA,2,3,14,10,1,4,7,1,5,1,1,5,2,2,122
DEV-0067,TYP-042,2026-03-15 21:45:24.889963,ORD-028062,39,FAB-C,AREA-1,SYS-ALPHA,31,6,22,18,3,14,11,2,6,5,1,2,2,1,91
DEV-0138,SER-006,2026-03-05 14:12:21.789175,ORD-028063,46,FAB-B,AREA-3,SYS-ALPHA,11,5,19,14,2,8,10,1,5,2,2,6,2,1,71
DEV-0008,EQP-023,2026-03-21 16:30:30.173674,ORD-028064,24,FAB-B,AREA-3,SYS-ALPHA,59,5,14,6,3,10,4,1,2,1,1,2,1,1,119
DEV-0198,SER-037,2026-03-07 07:47:48.767171,ORD-028065,1395,FAB-C,,SYS-BETA,19,9,27,18,5,16,12,3,6,3,1,5,3,52,3139
DEV-0096,MDL-022,2026-03-10 18:17:24.316783,ORD-028066,703,FAB-A,AREA-3,SYS-GAMMA,2,5,18,14,3,8,8,1,5,4,1,5,2,14,842
DEV-0133,TYP-048,2026-03-17 15:18:22.897367,ORD-028067,75,FAB-A,AREA-3,SYS-BETA,1,5,16,12,1,7,6,2,5,3,2,4,3,1,61
DEV-0143,,2026-03-16 10:29:47.742247,ORD-028068,257,FAB-C,AREA-2,SYS-GAMMA,91,7,26,12,4,14,6,2,7,3,1,5,3,7,511
DEV-0160,TYP-004,2026-03-16 17:48:00.115184,ORD-028069,700,FAB-A,,SYS-BETA,33,5,10,8,2,4,4,2,4,3,1,2,1,14,873
DEV-0195,EQP-028,2026-03-21 06:06:33.050762,ORD-028070,44,FAB-C,AREA-3,SYS-BETA,3,6,27,16,3,17,9,2,7,5,1,3,2,1,63
DEV-0104,TYP-009,2026-03-05 07:20:45.566286,ORD-028071,1259,FAB-A,AREA-3,SYS-BETA,3,7,24,15,4,18,12,2,4,2,1,2,1,36,2163
DEV-0098,TYP-041,2026-03-25 02:56:33.656759,ORD-028072,678,FAB-B,AREA-3,SYS-ALPHA,15,6,13,19,4,9,12,1,2,4,1,2,3,16,975
DEV-0051,SER-002,2026-03-15 20:37:25.708737,ORD-028073,1031,FAB-C,AREA-2,SYS-GAMMA,1,5,20,17,2,12,10,2,5,4,1,3,3,21,1261
DEV-0119,,2026-03-03 12:04:41.063234,ORD-028074,224,FAB-C,AREA-3,SYS-ALPHA,20,7,24,11,4,14,8,2,7,2,1,3,1,6,380
DEV-0127,EQP-028,2026-03-02 07:45:39.360506,ORD-028075,112,FAB-A,AREA-3,SYS-GAMMA,20,6,12,11,3,5,6,2,4,2,1,3,3,2,140
DEV-0163,TYP-020,2026-03-25 11:22:43.809642,ORD-028076,986,FAB-B,,SYS-GAMMA,10,17,24,22,15,18,17,1,3,3,1,3,2,69,4150
DEV-0167,SER-044,2026-03-12 07:50:46.615204,ORD-028077,10,FAB-B,AREA-2,SYS-BETA,8,7,15,15,4,7,10,1,4,3,2,4,2,1,68
DEV-0069,MDL-032,2026-03-16 09:42:42.795114,ORD-028078,114,FAB-B,AREA-2,SYS-BETA,3,4,13,14,1,4,9,2,5,4,1,4,1,1,63
DEV-0018,SER-030,2026-03-08 15:02:45.425136,ORD-028079,128,FAB-B,AREA-3,SYS-GAMMA,14,5,21,12,3,15,8,1,2,1,1,4,3,2,134
DEV-0045,MDL-031,2026-03-03 06:35:43.023302,ORD-028080,13,FAB-C,AREA-2,SYS-BETA,1,3,22,7,1,13,3,1,5,3,1,4,1,1,61
DEV-0148,MDL-036,2026-03-04 11:14:21.442480,ORD-028081,701,FAB-A,AREA-1,SYS-BETA,2,4,12,14,1,3,7,2,7,4,1,2,3,11,662
DEV-0187,,2026-03-19 03:21:10.677597,ORD-028082,626,FAB-A,AREA-3,SYS-GAMMA,1,4,13,12,2,4,7,1,5,4,1,4,1,10,601
DEV-0038,TYP-020,2026-03-22 20:22:42.555185,ORD-028083,128,FAB-C,AREA-2,SYS-ALPHA,10,8,20,12,5,12,7,2,5,2,1,3,3,4,250
DEV-0078,MDL-039,2026-03-24 04:45:55.867150,ORD-028084,9,FAB-A,AREA-2,SYS-BETA,39,3,24,10,1,16,4,1,5,4,1,3,2,1,99
DEV-0083,SER-017,2026-03-04 14:03:49.172405,ORD-028085,1805,FAB-B,AREA-2,SYS-GAMMA,1,4,16,13,1,5,9,2,7,3,1,4,1,30,1801
DEV-0068,,2026-03-03 15:05:23.385302,ORD-028086,469,FAB-A,AREA-2,SYS-BETA,73,7,18,16,3,9,9,2,4,5,2,5,2,13,853
