device_id,device_mode_name,order_created_at,order_id,file_count,loc_1,loc_2,system_name,queue_duration_seconds,per_file_duration_avg_seconds,per_file_duration_max_seconds,per_file_duration_p95_seconds,device_duration_avg_seconds,device_duration_max_seconds,device_duration_p95_seconds,db_duration_avg_seconds,db_duration_max_seconds,db_duration_p95_seconds,inner_processing_duration_avg_seconds,inner_processing_duration_max_seconds,inner_processing_duration_p95_seconds,total_file_duration_minutes,total_duration_seconds,_label,_is_slow_device
DEV-0143,,2026/03/16 12:54:02 PM,ORD-022342,1467,FAB-B,AREA-1,SYS-GAMMA,31,3,14,12,1,8,8,1,2,3,1,4,1,18,1111,normal,False
DEV-0028,ENGINEERING,2026/03/22 04:24:07 AM,ORD-022343,13,FAB-C,,SYS-GAMMA,90,22,34,31,19,28,26,2,3,3,1,3,2,1,150,normal,True
DEV-0029,PRODUCTION,2026/03/27 05:03:07 PM,ORD-022344,43,FAB-B,,SYS-GAMMA,1,4,24,8,1,16,2,2,5,4,1,3,2,1,61,normal,False
DEV-0008,STANDBY,2026/03/08 03:10:23 AM,ORD-022345,185,FAB-B,AREA-3,SYS-ALPHA,1,4,23,10,2,17,4,1,3,3,1,3,3,3,181,normal,False
DEV-0105,,2026/03/03 04:59:01 PM,ORD-022346,27,FAB-C,AREA-3,SYS-ALPHA,54,8,20,17,6,15,11,1,2,3,1,3,3,1,114,normal,False
DEV-0110,PRODUCTION,2026/03/19 03:46:45 AM,ORD-022347,249,FAB-C,,SYS-ALPHA,3,6,13,14,3,5,9,2,3,3,1,5,2,6,363,normal,False
DEV-0155,PRODUCTION,2026/03/30 08:49:39 AM,ORD-022348,36,FAB-B,AREA-1,SYS-GAMMA,5,6,23,18,2,12,10,3,8,5,1,3,3,1,65,normal,False
DEV-0140,ENGINEERING,2026/03/06 07:20:42 PM,ORD-022349,962,FAB-C,AREA-2,SYS-ALPHA,19,4,23,14,1,14,8,1,4,2,2,5,4,16,979,normal,False
DEV-0036,STANDBY,2026/03/28 11:49:52 PM,ORD-022350,24,FAB-C,AREA-2,SYS-ALPHA,5,5,22,10,3,12,5,1,5,4,1,5,1,1,65,normal,False
DEV-0032,STANDBY,2026/03/18 06:02:23 AM,ORD-022351,683,FAB-C,AREA-3,SYS-ALPHA,20,4,15,10,1,7,5,1,2,1,2,6,4,11,680,normal,False
DEV-0133,,2026/03/02 10:31:08 PM,ORD-022352,44,FAB-C,,SYS-ALPHA,1,7,20,14,4,14,11,2,4,2,1,2,1,1,61,normal,False
DEV-0141,,2026/03/23 03:11:18 PM,ORD-022353,1940,FAB-B,AREA-3,SYS-GAMMA,10,8,15,10,5,10,6,2,3,3,1,2,1,64,3850,normal,False
DEV-0155,PRODUCTION,2026/03/22 05:19:51 PM,ORD-022354,410,FAB-B,AREA-1,SYS-GAMMA,10,6,14,16,2,7,9,2,4,3,2,3,4,10,610,normal,False
DEV-0122,ENGINEERING,2026/03/29 12:55:37 PM,ORD-022355,742,FAB-C,AREA-1,SYS-BETA,26,5,17,15,3,12,9,1,3,3,1,2,3,15,926,normal,False
DEV-0046,PRODUCTION,2026/03/30 03:59:34 PM,ORD-022356,45,FAB-B,AREA-1,SYS-GAMMA,2,6,21,10,3,13,7,2,6,2,1,2,1,1,62,normal,False
DEV-0046,PRODUCTION,2026/03/04 09:55:53 AM,ORD-022357,431,FAB-B,AREA-1,SYS-GAMMA,1,5,21,14,3,14,8,1,3,3,1,4,3,8,481,normal,False
DEV-0007,PRODUCTION,2026/03/13 12:16:56 AM,ORD-022358,40,FAB-A,,SYS-ALPHA,60,7,16,15,5,8,10,1,3,4,1,5,1,1,120,normal,False
DEV-0114,STANDBY,2026/03/24 02:30:31 AM,ORD-022359,93,FAB-C,,SYS-BETA,10,7,21,17,4,9,9,1,6,4,2,6,4,2,130,normal,False
DEV-0009,,2026/03/06 01:36:32 PM,ORD-022360,17,FAB-C,AREA-1,SYS-BETA,14,7,14,15,4,8,9,2,4,3,1,2,3,1,74,normal,False
DEV-0138,STANDBY,2026/03/25 02:19:50 AM,ORD-022361,26,FAB-C,AREA-1,SYS-ALPHA,16,8,17,16,6,9,12,1,3,2,1,5,2,1,76,normal,False
DEV-0170,ENGINEERING,2026/03/29 04:13:16 AM,ORD-022362,141,FAB-B,AREA-2,SYS-GAMMA,5,3,19,9,1,11,4,1,5,2,1,3,3,1,65,normal,False
DEV-0101,ENGINEERING,2026/03/21 10:32:37 PM,ORD-022363,241,FAB-A,,SYS-BETA,10,3,15,13,1,8,7,1,3,4,1,4,2,3,190,normal,False
DEV-0146,ENGINEERING,2026/03/23 05:32:41 PM,ORD-022364,1431,FAB-B,AREA-2,SYS-BETA,33,9,21,16,5,9,8,2,6,4,2,6,4,53,3213,normal,False
DEV-0026,ENGINEERING,2026/03/13 08:03:23 PM,ORD-022365,27,FAB-A,,SYS-ALPHA,27,10,24,18,6,15,13,2,3,2,2,6,3,1,87,normal,False
DEV-0044,STANDBY,2026/03/11 03:10:15 AM,ORD-022366,6,FAB-B,AREA-3,SYS-BETA,14,7,21,11,3,10,6,2,6,2,2,5,3,1,74,normal,False
DEV-0072,ENGINEERING,2026/03/17 10:22:57 PM,ORD-022367,913,FAB-C,AREA-1,SYS-GAMMA,2,6,17,13,4,9,9,1,6,3,1,2,1,22,1322,normal,False
DEV-0186,ENGINEERING,2026/03/21 05:34:36 AM,ORD-022368,541,FAB-A,AREA-2,SYS-BETA,1,4,18,9,2,12,4,1,3,2,1,3,3,9,541,normal,False
DEV-0180,ENGINEERING,2026/03/07 01:25:34 AM,ORD-022369,39,FAB-C,,SYS-GAMMA,49,3,15,8,1,8,3,1,2,2,1,5,3,1,109,normal,False
DEV-0121,ENGINEERING,2026/03/16 08:22:04 AM,ORD-022370,25,FAB-C,,SYS-GAMMA,1,5,25,14,3,18,7,1,2,4,1,5,3,1,61,normal,False
DEV-0068,PRODUCTION,2026/03/01 08:07:20 AM,ORD-022371,357,FAB-C,,SYS-GAMMA,19,5,24,9,2,15,4,2,4,2,1,5,3,7,439,normal,False
DEV-0119,STANDBY,2026/03/27 04:01:18 AM,ORD-022372,878,FAB-A,,SYS-GAMMA,23,4,18,7,1,12,2,2,3,2,1,3,3,14,863,normal,False
DEV-0119,STANDBY,2026/03/04 06:21:26 PM,ORD-022373,717,FAB-A,,SYS-GAMMA,20,4,17,8,2,10,4,1,2,1,1,5,3,11,680,normal,False
DEV-0095,ENGINEERING,2026/03/07 12:31:42 AM,ORD-022374,80,FAB-C,AREA-1,SYS-BETA,13,6,14,9,4,7,5,1,3,2,1,4,2,2,133,normal,False
DEV-0108,,2026/03/07 01:34:07 AM,ORD-022375,37,FAB-B,AREA-3,SYS-BETA,6,7,23,10,4,14,6,2,7,3,1,2,1,1,66,normal,False
DEV-0063,,2026/03/24 03:14:13 AM,ORD-022376,628,FAB-A,AREA-2,SYS-BETA,19,8,29,16,6,19,9,1,6,4,1,4,3,20,1219,normal,False
DEV-0163,PRODUCTION,2026/03/16 11:27:33 AM,ORD-022377,13,FAB-B,,SYS-BETA,14,20,37,25,18,27,19,1,6,4,1,4,2,1,74,normal,True
DEV-0059,STANDBY,2026/03/04 02:45:31 PM,ORD-022378,40,FAB-B,AREA-2,SYS-ALPHA,29,4,15,10,2,7,7,1,4,1,1,4,2,1,89,normal,False
DEV-0172,,2026/03/25 12:54:37 PM,ORD-022379,6,FAB-C,AREA-3,SYS-BETA,8,7,15,15,4,7,7,2,6,5,1,2,3,1,68,normal,False
DEV-0160,PRODUCTION,2026/03/04 06:08:37 PM,ORD-022380,888,FAB-C,AREA-2,SYS-BETA,4,5,20,14,2,12,10,2,4,3,1,4,1,18,1084,normal,False
DEV-0145,STANDBY,2026/03/26 04:44:08 PM,ORD-022381,36,FAB-B,,SYS-GAMMA,37,5,13,7,2,4,3,2,7,3,1,2,1,1,97,normal,False
DEV-0003,ENGINEERING,2026/03/06 03:54:50 PM,ORD-022382,29,FAB-C,,SYS-ALPHA,6,4,22,11,1,12,5,1,4,3,2,6,3,1,66,normal,False
DEV-0101,ENGINEERING,2026/03/22 09:05:21 PM,ORD-022383,10,FAB-A,,SYS-BETA,17,3,11,13,1,4,6,1,5,4,1,2,3,1,77,normal,False
DEV-0042,,2026/03/18 12:55:44 AM,ORD-022384,375,FAB-C,AREA-2,SYS-BETA,15,4,21,11,1,11,8,2,6,2,1,4,1,6,375,normal,False
DEV-0140,ENGINEERING,2026/03/17 06:14:31 AM,ORD-022385,34,FAB-C,AREA-2,SYS-ALPHA,8,4,19,11,1,11,3,2,4,5,1,4,3,1,68,normal,False
DEV-0150,PRODUCTION,2026/03/08 01:27:43 AM,ORD-022386,673,FAB-B,AREA-1,SYS-ALPHA,24,4,22,14,1,16,8,2,4,4,1,2,2,11,684,normal,False
DEV-0103,ENGINEERING,2026/03/07 07:12:16 AM,ORD-022387,902,FAB-B,AREA-3,SYS-BETA,8,3,17,13,1,12,7,1,3,3,1,2,3,11,668,normal,False
DEV-0193,ENGINEERING,2026/03/09 02:40:11 PM,ORD-022388,1299,FAB-C,,SYS-ALPHA,4,5,24,10,483,1457,4,1,6,3,1,3,3,27,3066,device_timeout,False
DEV-0004,,2026/03/10 04:26:57 PM,ORD-022389,467,FAB-C,AREA-3,SYS-ALPHA,19,8,22,11,4,11,7,2,7,2,2,4,2,15,919,normal,False
DEV-0010,PRODUCTION,2026/03/22 08:19:17 PM,ORD-022390,552,FAB-C,AREA-3,SYS-GAMMA,32,6,17,16,4,9,9,1,5,4,1,3,3,13,812,normal,False
DEV-0198,PRODUCTION,2026/03/23 09:25:08 AM,ORD-022391,37,FAB-A,AREA-2,SYS-GAMMA,26,4,18,13,2,10,8,1,5,4,1,3,1,1,86,normal,False
DEV-0060,,2026/03/10 05:21:27 AM,ORD-022392,355,FAB-C,AREA-1,SYS-ALPHA,117,3,14,13,1,6,7,1,6,3,1,2,3,4,318,user_burst,False
DEV-0036,STANDBY,2026/03/15 08:02:29 AM,ORD-022393,113,FAB-C,AREA-2,SYS-ALPHA,3,5,23,8,2,14,3,2,4,2,1,5,3,2,123,normal,False
DEV-0086,STANDBY,2026/03/09 10:30:21 PM,ORD-022394,957,FAB-C,,SYS-BETA,5,7,29,12,5,20,8,1,5,3,1,4,1,27,1625,normal,False
DEV-0065,STANDBY,2026/03/20 06:53:14 PM,ORD-022395,266,FAB-B,,SYS-ALPHA,9,7,21,13,5,16,6,1,3,4,1,2,3,7,429,normal,False
DEV-0037,STANDBY,2026/03/14 06:34:46 PM,ORD-022396,715,FAB-A,AREA-1,SYS-GAMMA,3,7,27,12,4,17,7,2,5,2,1,5,3,20,1203,normal,False
DEV-0104,PRODUCTION,2026/03/08 08:23:56 AM,ORD-022397,661,FAB-B,AREA-3,SYS-GAMMA,1,5,22,11,2,12,3,2,6,5,1,4,3,13,781,normal,False
DEV-0048,PRODUCTION,2026/03/03 11:52:18 AM,ORD-022398,199,FAB-C,AREA-1,SYS-ALPHA,5,8,27,12,5,19,8,2,4,3,1,4,1,6,365,normal,False
DEV-0149,ENGINEERING,2026/03/22 03:56:22 AM,ORD-022399,699,FAB-B,AREA-2,SYS-GAMMA,21,3,14,10,1,5,5,1,6,4,1,3,1,8,501,normal,False
DEV-0048,PRODUCTION,2026/03/23 02:50:24 AM,ORD-022400,236,FAB-C,AREA-1,SYS-ALPHA,56,5,22,13,3,12,8,1,5,3,1,5,2,4,296,normal,False
DEV-0058,,2026/03/06 06:29:37 AM,ORD-022401,457,FAB-A,,SYS-ALPHA,6,7,17,15,4,8,10,2,7,3,1,2,2,13,786,normal,False
DEV-0177,STANDBY,2026/03/17 10:55:08 AM,ORD-022402,224,FAB-B,AREA-3,SYS-GAMMA,31,7,26,13,4,18,7,2,6,3,1,2,3,6,391,normal,False
DEV-0097,ENGINEERING,2026/03/01 01:13:18 PM,ORD-022403,262,FAB-A,,SYS-ALPHA,18,8,28,16,5,17,11,2,7,2,1,4,3,8,498,normal,False
DEV-0025,,2026/03/26 01:22:39 PM,ORD-022404,65,FAB-C,,SYS-BETA,4,7,22,15,3,12,10,2,7,2,2,3,3,1,64,normal,False
DEV-0007,PRODUCTION,2026/03/26 03:15:58 PM,ORD-022405,249,FAB-A,,SYS-ALPHA,4,5,11,15,2,5,10,2,3,4,1,3,1,5,304,normal,False
DEV-0151,,2026/03/13 02:19:52 PM,ORD-022406,679,FAB-A,,SYS-ALPHA,16,7,18,20,4,13,12,2,3,5,1,2,3,19,1156,normal,False
DEV-0129,PRODUCTION,2026/03/24 07:37:30 PM,ORD-022407,178,FAB-A,,SYS-ALPHA,12,3,11,13,1,5,8,1,2,3,1,4,2,2,132,normal,False
DEV-0095,ENGINEERING,2026/03/21 03:11:13 PM,ORD-022408,242,FAB-C,AREA-1,SYS-BETA,73,6,21,14,3,15,10,2,3,2,1,3,2,6,433,normal,False
DEV-0101,ENGINEERING,2026/03/12 10:30:31 PM,ORD-022409,192,FAB-A,,SYS-BETA,1,6,15,10,3,7,5,2,4,4,1,4,1,4,241,normal,False
DEV-0152,PRODUCTION,2026/03/30 11:17:33 PM,ORD-022410,161,FAB-B,,SYS-BETA,22,6,17,11,3,10,4,2,5,5,1,2,2,4,262,normal,False
DEV-0060,,2026/03/13 12:57:05 AM,ORD-022411,626,FAB-C,AREA-1,SYS-ALPHA,5,8,22,19,4,10,11,2,6,4,2,6,4,20,1205,normal,False
DEV-0030,,2026/03/29 09:47:15 PM,ORD-022412,1545,FAB-C,AREA-3,SYS-GAMMA,37,4,13,6,1,7,2,2,4,2,1,2,2,25,1537,normal,False
DEV-0085,ENGINEERING,2026/03/26 11:54:41 PM,ORD-022413,85,FAB-C,AREA-3,SYS-ALPHA,20,5,17,12,2,11,5,2,3,4,1,3,3,1,80,normal,False
DEV-0096,,2026/03/21 01:10:45 PM,ORD-022414,2243,FAB-C,AREA-2,SYS-ALPHA,12,6,29,10,3,18,5,2,7,3,1,4,2,56,3372,normal,False
DEV-0146,ENGINEERING,2026/03/28 04:42:29 AM,ORD-022415,993,FAB-B,AREA-2,SYS-BETA,1,3,16,13,1,7,7,1,5,3,1,4,3,12,721,normal,False
DEV-0019,ENGINEERING,2026/03/21 12:19:06 PM,ORD-022416,941,FAB-C,AREA-3,SYS-ALPHA,6,6,21,17,3,16,10,2,3,5,1,2,2,23,1386,normal,False
DEV-0161,STANDBY,2026/03/24 05:07:03 AM,ORD-022417,546,FAB-B,AREA-2,SYS-GAMMA,1,7,15,14,4,7,8,2,3,5,1,5,1,15,901,normal,False
DEV-0148,STANDBY,2026/03/28 04:59:04 PM,ORD-022418,22,FAB-C,,SYS-GAMMA,4,6,16,15,4,8,10,1,3,4,1,5,1,1,64,normal,False
DEV-0140,ENGINEERING,2026/03/22 01:19:09 PM,ORD-022419,283,FAB-C,AREA-2,SYS-ALPHA,13,4,25,16,1,13,8,2,7,5,1,5,3,4,253,normal,False
DEV-0058,,2026/03/21 04:51:36 PM,ORD-022420,9,FAB-A,,SYS-ALPHA,13,6,23,14,3,16,7,2,4,4,1,3,3,1,73,normal,False
DEV-0084,ENGINEERING,2026/03/25 11:50:09 PM,ORD-022421,1892,FAB-B,AREA-3,SYS-GAMMA,8,7,29,13,2,16,4,3,7,5,2,6,4,55,3308,normal,False
DEV-0049,PRODUCTION,2026/03/15 12:08:45 AM,ORD-022422,621,FAB-A,AREA-3,SYS-ALPHA,11,5,17,11,2,10,5,2,3,4,1,4,2,12,731,normal,False
DEV-0012,PRODUCTION,2026/03/12 08:43:49 AM,ORD-022423,559,FAB-A,AREA-2,SYS-BETA,19,8,27,20,4,17,12,2,6,5,2,4,3,18,1099,normal,False
DEV-0128,,2026/03/07 08:38:07 AM,ORD-022424,28,FAB-A,AREA-2,SYS-GAMMA,33,5,16,12,3,9,8,1,3,2,1,4,2,1,93,normal,False
DEV-0150,PRODUCTION,2026/03/09 12:17:24 AM,ORD-022425,1750,FAB-B,AREA-1,SYS-ALPHA,46,4,24,8,1,12,4,2,7,3,1,5,1,29,1786,normal,False
DEV-0112,STANDBY,2026/03/02 04:00:16 AM,ORD-022426,242,FAB-C,AREA-3,SYS-GAMMA,1,4,24,9,1,12,6,1,6,1,2,6,2,4,241,normal,False
DEV-0057,ENGINEERING,2026/03/07 09:54:55 PM,ORD-022427,142,FAB-A,AREA-2,SYS-GAMMA,6,20,37,26,18,32,23,1,3,2,1,2,1,11,666,normal,True
DEV-0146,ENGINEERING,2026/03/14 10:03:04 AM,ORD-022428,352,FAB-B,AREA-2,SYS-BETA,8,6,21,14,3,11,11,2,7,2,1,3,1,8,488,normal,False
DEV-0051,ENGINEERING,2026/03/07 05:22:48 AM,ORD-022429,227,FAB-C,,SYS-ALPHA,1,4,18,12,1,6,4,2,7,5,1,5,3,3,181,normal,False
DEV-0173,ENGINEERING,2026/03/05 06:00:46 PM,ORD-022430,154,FAB-A,AREA-3,SYS-BETA,2,7,20,12,5,13,8,1,5,1,1,2,3,4,242,normal,False
DEV-0049,PRODUCTION,2026/03/11 07:37:54 AM,ORD-022431,22,FAB-A,AREA-3,SYS-ALPHA,1,6,19,12,3,9,6,2,7,3,1,3,3,1,61,normal,False
DEV-0017,ENGINEERING,2026/03/13 12:22:33 AM,ORD-022432,100,FAB-C,AREA-2,SYS-ALPHA,2,6,17,15,3,10,11,2,3,2,1,4,2,2,122,normal,False
DEV-0109,PRODUCTION,2026/03/27 12:02:37 AM,ORD-022433,19,FAB-B,AREA-2,SYS-BETA,27,8,24,17,5,17,12,2,5,2,1,2,3,1,87,normal,False
DEV-0193,ENGINEERING,2026/03/25 09:45:53 PM,ORD-022434,318,FAB-C,,SYS-ALPHA,49,3,22,9,1,14,5,1,3,3,1,5,1,3,229,normal,False
DEV-0056,,2026/03/16 01:56:45 AM,ORD-022435,1017,FAB-C,AREA-3,SYS-ALPHA,19,5,26,10,2,15,5,1,6,2,2,5,3,21,1279,normal,False
DEV-0061,PRODUCTION,2026/03/20 03:06:58 PM,ORD-022436,40,FAB-A,AREA-2,SYS-ALPHA,21,5,17,15,2,12,9,2,3,4,1,2,2,1,81,normal,False
DEV-0192,PRODUCTION,2026/03/15 06:09:48 AM,ORD-022437,900,FAB-A,AREA-3,SYS-GAMMA,17,5,24,8,2,15,5,2,6,2,1,3,1,18,1097,normal,False
DEV-0052,,2026/03/26 01:54:29 PM,ORD-022438,23,FAB-B,AREA-2,SYS-ALPHA,6,6,26,11,3,14,6,2,7,3,1,5,2,1,66,normal,False
DEV-0020,ENGINEERING,2026/03/13 04:13:46 PM,ORD-022439,249,FAB-A,AREA-3,SYS-BETA,1,6,17,12,3,11,8,2,4,2,1,2,2,6,361,normal,False
DEV-0082,STANDBY,2026/03/25 10:45:16 AM,ORD-022440,156,FAB-C,AREA-1,SYS-ALPHA,2,7,20,9,4,9,6,2,6,2,1,5,1,4,242,normal,False
DEV-0121,ENGINEERING,2026/03/13 02:16:06 PM,ORD-022441,283,FAB-C,,SYS-GAMMA,11,8,22,16,4,10,10,2,6,3,2,6,3,9,551,normal,False
DEV-0153,ENGINEERING,2026/03/04 03:38:05 AM,ORD-022442,678,FAB-B,AREA-3,SYS-BETA,1,5,16,12,2,5,8,2,6,3,1,5,1,14,841,normal,False
DEV-0184,STANDBY,2026/03/19 09:27:48 AM,ORD-022443,759,FAB-B,AREA-3,SYS-BETA,7,7,12,14,5,7,10,1,3,3,1,2,1,22,1327,normal,False
DEV-0096,,2026/03/18 07:56:42 PM,ORD-022444,29,FAB-C,AREA-2,SYS-ALPHA,23,4,18,15,2,9,9,1,5,3,1,4,3,1,83,normal,False
DEV-0109,PRODUCTION,2026/03/14 08:14:28 PM,ORD-022445,129,FAB-B,AREA-2,SYS-BETA,11,5,21,14,3,13,10,1,3,3,1,5,1,2,131,normal,False
DEV-0133,,2026/03/12 09:14:29 AM,ORD-022446,16,FAB-C,,SYS-ALPHA,2,9,23,18,7,17,12,1,4,4,1,2,2,1,62,normal,False
DEV-0164,ENGINEERING,2026/03/24 03:53:57 AM,ORD-022447,165,FAB-A,AREA-2,SYS-ALPHA,3,7,21,13,3,12,8,2,4,2,2,5,3,4,243,normal,False
DEV-0056,,2026/03/07 07:40:44 PM,ORD-022448,79,FAB-C,AREA-3,SYS-ALPHA,9,4,10,8,2,6,6,1,2,1,1,2,1,1,69,normal,False
DEV-0000,PRODUCTION,2026/03/29 06:22:32 PM,ORD-022449,1999,FAB-C,AREA-1,SYS-GAMMA,18,5,21,6,3,11,4,1,6,1,1,4,1,41,2478,normal,False
DEV-0066,ENGINEERING,2026/03/06 06:35:58 AM,ORD-022450,10,FAB-B,AREA-2,SYS-ALPHA,1,5,26,17,1,16,9,2,5,4,2,5,4,1,61,normal,False
DEV-0151,,2026/03/05 01:38:05 PM,ORD-022451,315,FAB-A,,SYS-ALPHA,21,3,19,6,1,11,3,1,3,1,1,5,2,3,201,normal,False
DEV-0012,PRODUCTION,2026/03/29 05:06:00 PM,ORD-022452,219,FAB-A,AREA-2,SYS-BETA,51,5,22,18,3,12,11,1,5,4,1,5,3,4,291,normal,False
DEV-0080,STANDBY,2026/03/12 07:09:44 PM,ORD-022453,1138,FAB-A,,SYS-GAMMA,18,7,22,13,4,15,8,2,3,2,1,4,3,33,1998,normal,False
DEV-0166,PRODUCTION,2026/03/22 08:14:17 PM,ORD-022454,1333,FAB-B,,SYS-GAMMA,2,6,25,19,1,12,9,3,7,6,2,6,4,33,1982,normal,False
DEV-0003,ENGINEERING,2026/03/28 12:32:15 AM,ORD-022455,9,FAB-C,,SYS-ALPHA,60,4,17,16,1,7,8,2,6,5,1,4,3,1,120,normal,False
DEV-0167,STANDBY,2026/03/09 11:09:56 AM,ORD-022456,18,FAB-A,AREA-3,SYS-ALPHA,13,8,27,13,5,20,9,2,3,3,1,4,1,1,73,normal,False
DEV-0057,ENGINEERING,2026/03/28 02:20:54 PM,ORD-022457,4205,FAB-A,AREA-2,SYS-GAMMA,18,25,43,34,22,36,28,2,4,3,1,3,3,438,26298,normal,True
DEV-0067,PRODUCTION,2026/03/24 03:57:56 AM,ORD-022458,1760,FAB-C,AREA-3,SYS-ALPHA,16,5,17,9,2,8,3,2,5,5,1,4,1,36,2176,normal,False
DEV-0080,STANDBY,2026/03/12 03:25:01 AM,ORD-022459,1772,FAB-A,,SYS-GAMMA,1,7,26,9,5,17,6,1,5,1,1,4,2,51,3061,normal,False
DEV-0040,ENGINEERING,2026/03/28 01:26:03 PM,ORD-022460,185,FAB-C,AREA-1,SYS-ALPHA,5,7,15,16,3,7,10,3,4,5,1,4,1,5,305,normal,False
DEV-0031,PRODUCTION,2026/03/07 07:20:33 AM,ORD-022461,39,FAB-C,AREA-1,SYS-GAMMA,27,4,15,9,2,10,6,1,2,2,1,3,1,1,87,normal,False
DEV-0078,ENGINEERING,2026/03/14 03:46:31 PM,ORD-022462,3162,FAB-C,AREA-3,SYS-ALPHA,38,8,18,16,5,9,12,2,6,2,1,3,2,105,6338,normal,False
DEV-0007,PRODUCTION,2026/03/02 06:19:47 PM,ORD-022463,31,FAB-A,,SYS-ALPHA,5,3,21,9,1,12,6,1,5,1,1,4,2,1,65,normal,False
DEV-0065,STANDBY,2026/03/12 07:51:34 AM,ORD-022464,42,FAB-B,,SYS-ALPHA,3,9,29,13,5,19,6,2,4,3,2,6,4,1,63,normal,False
DEV-0196,PRODUCTION,2026/03/23 05:07:41 AM,ORD-022465,945,FAB-B,,SYS-ALPHA,30,5,21,14,3,15,8,1,2,4,1,4,2,19,1170,normal,False
DEV-0057,ENGINEERING,2026/03/22 06:15:05 AM,ORD-022466,442,FAB-A,AREA-2,SYS-GAMMA,16,24,34,29,20,22,24,2,7,2,2,5,3,44,2656,normal,True
DEV-0176,,2026/03/15 12:50:00 PM,ORD-022467,102,FAB-A,AREA-3,SYS-BETA,1,4,16,15,2,9,9,1,2,3,1,5,3,1,61,normal,False
DEV-0120,STANDBY,2026/03/16 04:53:04 AM,ORD-022468,104,FAB-B,,SYS-BETA,3,5,16,12,2,7,6,2,5,5,1,4,1,2,123,normal,False
DEV-0051,ENGINEERING,2026/03/14 11:20:32 AM,ORD-022469,836,FAB-C,,SYS-ALPHA,23,4,23,11,1,16,3,2,4,5,1,3,3,13,803,normal,False
DEV-0143,,2026/03/17 03:18:16 AM,ORD-022470,16,FAB-B,AREA-1,SYS-GAMMA,23,4,25,9,2,17,6,1,6,1,1,2,2,1,83,normal,False
DEV-0167,STANDBY,2026/03/13 10:48:33 AM,ORD-022471,315,FAB-A,AREA-3,SYS-ALPHA,27,7,24,15,4,15,8,2,4,4,1,5,3,9,567,normal,False
DEV-0154,,2026/03/06 09:34:46 AM,ORD-022472,168,FAB-B,,SYS-BETA,12,6,28,14,2,15,7,2,7,3,2,6,4,4,252,normal,False
DEV-0190,ENGINEERING,2026/03/17 02:18:57 PM,ORD-022473,44,FAB-B,AREA-2,SYS-BETA,27,6,16,13,3,11,6,1,2,3,2,3,4,1,87,normal,False
DEV-0180,ENGINEERING,2026/03/23 11:09:22 AM,ORD-022474,2138,FAB-C,,SYS-GAMMA,5,8,20,17,5,10,12,2,5,2,1,5,3,71,4265,normal,False
DEV-0001,,2026/03/02 08:51:03 AM,ORD-022475,264,FAB-A,AREA-1,SYS-ALPHA,6,5,17,17,3,10,11,1,3,3,1,4,3,5,306,normal,False
DEV-0054,,2026/03/28 03:26:20 AM,ORD-022476,351,FAB-B,,SYS-GAMMA,17,7,18,14,4,11,10,2,5,3,1,2,1,10,617,normal,False
DEV-0081,STANDBY,2026/03/09 11:50:02 AM,ORD-022477,36,FAB-C,AREA-1,SYS-GAMMA,4,5,20,9,3,11,4,1,5,3,1,4,2,1,64,normal,False
DEV-0191,PRODUCTION,2026/03/22 01:17:27 PM,ORD-022478,37,FAB-C,AREA-2,SYS-BETA,10,7,17,17,4,6,10,1,5,4,2,6,3,1,70,normal,False
DEV-0077,PRODUCTION,2026/03/30 03:57:08 AM,ORD-022479,395,FAB-B,AREA-1,SYS-ALPHA,10,3,17,12,1,9,8,1,5,3,1,3,1,4,250,normal,False
DEV-0044,STANDBY,2026/03/31 04:34:07 AM,ORD-022480,492,FAB-B,AREA-3,SYS-BETA,2,5,17,10,2,10,3,1,2,4,2,5,3,10,602,normal,False
DEV-0120,STANDBY,2026/03/22 02:03:28 PM,ORD-022481,22,FAB-B,,SYS-BETA,1,5,17,10,3,11,7,1,4,1,1,2,2,1,61,normal,False
DEV-0081,STANDBY,2026/03/22 11:30:09 PM,ORD-022482,539,FAB-C,AREA-1,SYS-GAMMA,15,7,25,17,5,20,13,1,3,3,1,2,1,15,915,normal,False
DEV-0093,ENGINEERING,2026/03/05 06:07:46 AM,ORD-022483,204,FAB-A,AREA-3,SYS-BETA,2,9,18,21,6,8,14,2,6,5,1,4,2,7,422,normal,False
DEV-0051,ENGINEERING,2026/03/22 02:31:52 AM,ORD-022484,1549,FAB-C,,SYS-ALPHA,4,5,13,15,3,6,8,1,5,4,1,2,3,32,1924,normal,False
DEV-0071,ENGINEERING,2026/03/31 01:50:44 PM,ORD-022485,1808,FAB-B,AREA-1,SYS-GAMMA,4,7,27,14,5,20,10,1,4,1,1,3,3,52,3124,normal,False
DEV-0102,STANDBY,2026/03/24 07:09:48 AM,ORD-022486,17,FAB-A,AREA-2,SYS-ALPHA,3,6,16,15,3,5,7,2,7,5,1,4,3,1,63,normal,False
DEV-0172,,2026/03/20 09:10:48 PM,ORD-022487,1467,FAB-C,AREA-3,SYS-BETA,3,6,15,11,2,5,5,2,7,4,2,3,2,36,2163,normal,False
DEV-0189,STANDBY,2026/03/23 05:47:03 AM,ORD-022488,735,FAB-A,AREA-2,SYS-BETA,1,9,29,13,6,20,8,2,4,2,1,5,3,27,1621,normal,True
