device_id,device_mode_name,order_created_at,order_id,file_count,loc_1,loc_2,system_name,queue_duration_seconds,per_file_duration_avg_seconds,per_file_duration_max_seconds,per_file_duration_p95_seconds,device_duration_avg_seconds,device_duration_max_seconds,device_duration_p95_seconds,db_duration_avg_seconds,db_duration_max_seconds,db_duration_p95_seconds,inner_processing_duration_avg_seconds,inner_processing_duration_max_seconds,inner_processing_duration_p95_seconds,total_file_duration_minutes,total_duration_seconds,_label,_is_slow_device
DEV-0615,MDL-008,2026-03-11 10:16:12.363449,ORD-027423,276,FAB-C,,SYS-BETA,10,6,13,19,2,4,10,2,4,5,2,5,4,6,370,normal,False
DEV-1957,SER-006,2026-03-24 23:44:44.685042,ORD-027424,230,FAB-C,AREA-3,SYS-BETA,4,7,28,12,5,20,7,1,5,3,1,3,2,6,364,normal,False
DEV-1186,TYP-048,2026-03-28 00:38:26.690377,ORD-027425,180,FAB-A,AREA-1,SYS-ALPHA,33,4,16,8,2,12,5,1,2,2,1,2,1,3,213,normal,False
DEV-0659,,2026-03-10 09:37:56.418960,ORD-027426,18,FAB-C,AREA-2,SYS-GAMMA,12,6,24,9,4,16,7,1,4,1,1,4,1,1,72,normal,False
DEV-0167,EQP-021,2026-03-08 07:02:36.994163,ORD-027427,198,FAB-A,,SYS-BETA,31,7,11,15,4,6,7,2,3,5,1,2,3,5,331,normal,False
DEV-0101,SER-044,2026-03-27 18:26:27.038540,ORD-027428,1037,FAB-A,AREA-1,SYS-BETA,29,4,22,7,2,15,3,1,3,2,1,4,2,17,1049,normal,False
DEV-1619,TYP-009,2026-03-28 07:24:33.896538,ORD-027429,118,FAB-B,AREA-1,SYS-BETA,1,6,23,13,4,15,10,1,3,2,1,5,1,2,121,normal,False
DEV-0132,MDL-031,2026-03-19 22:25:19.371314,ORD-027430,97,FAB-C,AREA-2,SYS-GAMMA,1732,5,18,11,3,10,8,1,4,2,1,4,1,2,1852,queue_stuck,False
DEV-0309,TYP-048,2026-03-09 09:23:59.948801,ORD-027431,999,FAB-B,AREA-3,SYS-ALPHA,12,5,16,8,3,9,4,1,5,2,1,2,2,20,1212,normal,False
DEV-0622,TYP-004,2026-03-12 16:10:39.176420,ORD-027432,46,FAB-C,AREA-2,SYS-GAMMA,263,7,15,17,7,9,13,1,4,2,1,2,2,1,97,user_burst,False
DEV-1091,TYP-042,2026-03-24 14:14:14.609112,ORD-027433,141,FAB-A,AREA-2,SYS-BETA,17,5,14,10,2,8,5,2,3,4,1,3,1,2,137,normal,False
DEV-0697,EQP-010,2026-03-29 13:00:29.984248,ORD-027434,20,FAB-B,,SYS-ALPHA,7,5,22,12,2,16,6,1,3,3,2,3,3,1,67,normal,False
DEV-1967,,2026-03-07 12:42:43.532689,ORD-027435,99,FAB-B,AREA-1,SYS-ALPHA,6,5,20,14,2,13,9,2,4,2,1,3,3,2,126,normal,False
DEV-1918,,2026-03-26 15:01:57.026639,ORD-027436,203,FAB-B,AREA-1,SYS-BETA,10,6,21,14,3,15,10,2,4,2,1,2,2,5,310,normal,False
DEV-1744,MDL-003,2026-03-01 15:30:29.547411,ORD-027437,15,FAB-B,AREA-3,SYS-GAMMA,26,5,17,8,2,10,4,2,3,2,1,4,2,1,86,normal,False
DEV-0723,TYP-011,2026-03-24 16:06:09.945542,ORD-027438,463,FAB-C,AREA-3,SYS-ALPHA,1,7,27,17,4,18,12,2,7,2,1,2,3,13,781,normal,False
DEV-0958,MDL-003,2026-03-07 14:30:29.502448,ORD-027439,487,FAB-A,,SYS-GAMMA,5,7,24,12,4,16,6,2,6,5,1,2,1,14,845,normal,False
DEV-1131,MDL-007,2026-03-21 10:39:11.782351,ORD-027440,26,FAB-B,AREA-2,SYS-GAMMA,28,3,16,14,1,8,8,1,3,3,1,5,3,1,88,normal,False
DEV-0180,SER-045,2026-03-01 15:42:01.529809,ORD-027441,1508,FAB-C,AREA-2,SYS-ALPHA,3,4,17,15,2,10,10,1,3,3,1,4,2,25,1503,normal,False
DEV-0822,SER-046,2026-03-05 16:45:36.312262,ORD-027442,746,FAB-A,AREA-2,SYS-BETA,11,5,16,15,2,5,8,1,6,4,2,5,3,15,911,normal,False
DEV-0429,MDL-038,2026-03-15 00:05:12.765686,ORD-027443,1415,FAB-A,AREA-3,SYS-GAMMA,58,5,23,13,3,18,8,1,3,4,1,2,1,29,1798,normal,False
DEV-1816,MDL-032,2026-03-24 03:51:02.841923,ORD-027444,16,FAB-C,AREA-1,SYS-ALPHA,19,4,20,6,1,9,3,2,7,2,1,4,1,1,79,normal,False
DEV-1482,SER-006,2026-03-01 17:36:41.536641,ORD-027445,10,FAB-A,AREA-3,SYS-ALPHA,1,6,21,12,4,14,8,1,5,2,1,2,2,1,61,normal,False
DEV-0778,MDL-016,2026-03-17 03:37:45.821880,ORD-027446,18,FAB-C,,SYS-GAMMA,5,4,23,11,2,12,7,1,6,3,1,5,1,1,65,normal,False
DEV-1345,SER-047,2026-03-07 07:33:14.010830,ORD-027447,43,FAB-B,AREA-3,SYS-ALPHA,1,3,19,7,1,9,3,1,6,1,1,4,3,1,61,normal,False
DEV-1927,EQP-035,2026-03-23 19:03:36.785272,ORD-027448,139,FAB-B,AREA-1,SYS-ALPHA,3,7,22,16,5,15,10,1,5,3,1,2,3,4,243,normal,False
DEV-1048,TYP-013,2026-03-08 03:17:07.247620,ORD-027449,950,FAB-B,AREA-3,SYS-GAMMA,31,7,21,15,5,15,9,1,4,4,1,2,2,27,1651,normal,False
DEV-1166,SER-045,2026-03-28 14:14:50.161166,ORD-027450,547,FAB-A,,SYS-BETA,1,5,22,15,3,15,11,1,3,3,1,4,1,11,661,normal,False
DEV-0767,SER-006,2026-03-21 09:54:41.139949,ORD-027451,2621,FAB-A,,SYS-BETA,13,7,23,14,5,17,10,1,2,3,1,4,1,76,4573,normal,False
DEV-0568,SER-029,2026-03-11 07:20:27.073590,ORD-027452,44,FAB-A,AREA-2,SYS-ALPHA,26,6,20,14,3,12,7,2,5,4,1,3,3,1,86,normal,False
DEV-1538,MDL-031,2026-03-24 03:21:54.602757,ORD-027453,48,FAB-C,AREA-3,SYS-ALPHA,7,6,22,15,3,13,10,2,6,3,1,3,2,1,67,normal,False
DEV-1094,,2026-03-18 12:31:34.935668,ORD-027454,4055,FAB-A,AREA-1,SYS-BETA,3,7,15,12,4,7,8,2,4,3,1,4,1,118,7083,normal,False
DEV-0033,TYP-020,2026-03-24 20:09:06.795068,ORD-027455,1996,FAB-C,AREA-2,SYS-ALPHA,42,4,20,13,1,9,7,2,7,5,1,4,1,33,2022,normal,False
DEV-0603,EQP-010,2026-03-28 08:09:35.131982,ORD-027456,80,FAB-B,AREA-2,SYS-BETA,6,4,24,13,2,14,9,1,5,2,1,5,2,1,66,normal,False
DEV-0512,SER-019,2026-03-03 17:07:00.193223,ORD-027457,42,FAB-B,,SYS-GAMMA,51,7,18,12,4,8,6,2,5,5,1,5,1,1,111,normal,False
DEV-1775,SER-030,2026-03-15 02:35:50.275112,ORD-027458,264,FAB-A,AREA-1,SYS-GAMMA,10,4,17,10,1,9,3,1,4,3,2,4,4,4,250,normal,False
DEV-0082,EQP-035,2026-03-27 13:39:32.980337,ORD-027459,573,FAB-A,AREA-3,SYS-ALPHA,4,6,13,9,3,5,4,1,3,1,2,5,4,14,844,normal,False
DEV-1370,SER-037,2026-03-27 06:44:50.462662,ORD-027460,1130,FAB-C,AREA-1,SYS-GAMMA,20,5,24,14,3,16,11,1,3,2,1,5,1,23,1400,normal,False
DEV-1641,MDL-031,2026-03-26 06:11:58.268734,ORD-027461,33,FAB-C,AREA-2,SYS-GAMMA,19,6,24,14,3,14,9,1,5,2,2,5,3,1,79,normal,False
DEV-0520,TYP-009,2026-03-12 06:17:51.985964,ORD-027462,23,FAB-A,AREA-2,SYS-GAMMA,24,7,16,13,5,7,11,1,4,1,1,5,1,1,84,normal,False
DEV-0688,TYP-009,2026-03-18 05:50:48.219484,ORD-027463,1946,FAB-C,AREA-3,SYS-ALPHA,25,5,26,16,3,17,11,1,6,4,1,3,1,40,2425,normal,False
DEV-1112,SER-046,2026-03-26 09:13:18.892827,ORD-027464,2556,FAB-C,AREA-3,SYS-BETA,5,4,12,10,2,5,5,1,4,4,1,3,1,42,2525,normal,False
DEV-1578,SER-018,2026-03-15 06:04:38.051749,ORD-027465,1843,FAB-C,AREA-1,SYS-GAMMA,18,5,24,7,2,12,4,2,7,2,1,5,1,38,2298,normal,False
DEV-0807,SER-002,2026-03-05 12:58:52.960300,ORD-027466,8,FAB-B,AREA-1,SYS-BETA,4,6,24,9,3,18,4,2,3,4,1,3,1,1,64,normal,False
DEV-0450,EQP-043,2026-03-30 06:44:03.332516,ORD-027467,2703,FAB-C,AREA-1,SYS-GAMMA,21,4,24,9,1,12,3,2,7,3,1,5,3,45,2721,normal,False
DEV-0552,TYP-041,2026-03-16 07:37:06.645556,ORD-027468,33,FAB-B,AREA-1,SYS-GAMMA,4,4,12,9,2,5,5,1,3,2,1,4,2,1,64,normal,False
DEV-1042,TYP-005,2026-03-23 20:07:04.957839,ORD-027469,217,FAB-B,AREA-2,SYS-BETA,3,4,21,11,2,15,7,1,2,3,1,4,1,3,183,normal,False
DEV-0630,SER-037,2026-03-12 13:22:06.737580,ORD-027470,231,FAB-A,AREA-1,SYS-ALPHA,21,6,15,13,3,5,7,1,4,2,2,6,4,5,321,normal,False
DEV-1714,SER-030,2026-03-05 13:33:52.038207,ORD-027471,1810,FAB-B,,SYS-GAMMA,7,3,12,6,1,5,3,1,2,2,1,5,1,22,1327,normal,False
DEV-0354,TYP-012,2026-03-30 16:38:21.725785,ORD-027472,4760,FAB-B,AREA-1,SYS-ALPHA,11,5,19,12,2,9,7,2,7,2,1,3,3,99,5951,normal,False
DEV-0788,SER-018,2026-03-21 20:12:23.733019,ORD-027473,16,FAB-B,AREA-3,SYS-ALPHA,7,7,22,10,2,14,5,3,5,3,2,3,2,1,67,normal,False
DEV-0617,MDL-003,2026-03-31 14:25:38.110026,ORD-027474,1116,FAB-B,AREA-1,SYS-BETA,1,6,14,12,3,6,6,2,3,4,1,5,2,27,1621,normal,False
DEV-1202,,2026-03-01 22:31:08.916326,ORD-027475,402,FAB-B,AREA-1,SYS-BETA,3,5,14,15,1,3,9,2,6,4,2,5,2,8,483,normal,False
DEV-0935,MDL-032,2026-03-22 07:10:24.151994,ORD-027476,897,FAB-C,AREA-2,SYS-BETA,1,7,18,13,4,10,7,1,3,2,2,5,4,26,1561,normal,False
DEV-1555,SER-045,2026-03-06 11:59:04.890190,ORD-027477,663,FAB-B,AREA-2,SYS-GAMMA,15,7,24,18,3,13,9,2,6,5,2,5,4,19,1155,normal,False
DEV-1067,TYP-020,2026-03-03 12:32:44.533200,ORD-027478,22,FAB-A,,SYS-GAMMA,1,6,16,13,4,7,6,1,5,4,1,4,3,1,61,normal,False
DEV-0843,SER-006,2026-03-14 22:13:16.118651,ORD-027479,1020,FAB-C,AREA-1,SYS-ALPHA,4,6,21,10,3,13,6,2,5,2,1,3,2,25,1504,normal,False
DEV-0820,SER-002,2026-03-31 08:13:30.727095,ORD-027480,210,FAB-C,AREA-2,SYS-BETA,15,7,25,12,4,16,6,2,5,4,1,4,2,6,375,normal,False
DEV-0167,EQP-021,2026-03-29 22:33:33.657163,ORD-027481,3895,FAB-A,,SYS-BETA,5,5,16,14,3,10,10,1,3,2,1,3,2,81,4865,normal,False
DEV-0269,SER-018,2026-03-29 03:51:54.378618,ORD-027482,721,FAB-A,AREA-3,SYS-GAMMA,19,5,26,13,3,18,8,1,5,3,1,3,2,15,919,normal,False
DEV-1783,EQP-035,2026-03-29 09:55:03.315746,ORD-027483,161,FAB-B,AREA-3,SYS-BETA,2,8,26,13,6,18,10,1,5,1,1,3,2,5,302,normal,False
DEV-0901,SER-006,2026-03-27 08:49:54.566429,ORD-027484,21,FAB-A,AREA-2,SYS-ALPHA,120,5,23,15,3,13,10,2,5,2,1,5,3,1,85,user_burst,False
DEV-0532,TYP-012,2026-03-24 20:12:45.222729,ORD-027485,420,FAB-C,,SYS-ALPHA,13,5,15,12,3,9,10,1,4,1,1,2,1,8,493,normal,False
DEV-0581,SER-037,2026-03-12 06:20:37.907521,ORD-027486,185,FAB-C,AREA-2,SYS-BETA,2,5,14,17,2,6,9,2,3,5,1,5,3,3,182,normal,False
DEV-0118,MDL-039,2026-03-10 12:48:17.564055,ORD-027487,21,FAB-C,AREA-1,SYS-BETA,16,5,20,11,3,12,6,1,6,2,1,2,3,1,76,normal,False
DEV-1417,TYP-011,2026-03-19 12:03:19.804768,ORD-027488,23,FAB-C,AREA-1,SYS-BETA,1,4,16,10,1,7,6,2,6,2,1,3,2,1,61,normal,False
DEV-1120,SER-017,2026-03-06 08:06:20.851984,ORD-027489,130,FAB-C,AREA-3,SYS-ALPHA,32,5,25,10,2,16,4,1,6,3,2,3,3,2,152,normal,False
DEV-0024,TYP-041,2026-03-22 10:21:28.979659,ORD-027490,6,FAB-A,,SYS-GAMMA,14,4,23,11,2,14,8,1,6,2,1,3,1,1,74,normal,False
DEV-1698,EQP-050,2026-03-13 02:42:05.458922,ORD-027491,1191,FAB-C,AREA-2,SYS-BETA,22,4,18,14,1,10,8,2,5,4,1,3,2,19,1162,normal,False
DEV-1237,,2026-03-19 17:02:18.765908,ORD-027492,591,FAB-B,,SYS-GAMMA,33,6,14,8,3,6,4,2,4,2,1,4,2,14,873,normal,False
DEV-1782,MDL-036,2026-03-08 17:28:32.775265,ORD-027493,692,FAB-C,AREA-1,SYS-ALPHA,5,4,22,15,2,14,10,1,3,2,1,5,3,11,665,normal,False
DEV-0161,SER-002,2026-03-06 20:05:02.187105,ORD-027494,47,FAB-B,AREA-3,SYS-GAMMA,16,4,22,12,1,15,6,2,3,5,1,4,1,1,76,normal,False
DEV-1577,,2026-03-26 00:05:32.894922,ORD-027495,407,FAB-C,AREA-1,SYS-GAMMA,16,6,22,12,4,14,9,1,3,1,1,5,2,10,616,normal,False
DEV-1356,,2026-03-21 18:54:31.941964,ORD-027496,449,FAB-B,,SYS-BETA,25,4,17,10,1,11,5,1,3,2,2,3,3,7,445,normal,False
DEV-1860,SER-017,2026-03-14 20:55:37.978160,ORD-027497,1841,FAB-A,AREA-3,SYS-BETA,72,6,19,16,3,12,11,2,5,2,1,2,3,46,2832,normal,False
DEV-0980,TYP-001,2026-03-30 23:03:35.585583,ORD-027498,370,FAB-A,AREA-2,SYS-ALPHA,1,3,19,9,1,11,5,1,4,1,1,4,3,4,241,normal,False
DEV-0217,MDL-031,2026-03-08 15:20:23.988792,ORD-027499,158,FAB-B,AREA-3,SYS-ALPHA,1,4,25,14,1,16,9,2,7,4,1,2,1,2,121,normal,False
DEV-0805,SER-024,2026-03-04 11:59:25.137273,ORD-027500,990,FAB-B,,SYS-GAMMA,1,7,19,14,4,13,9,2,3,4,1,3,1,28,1681,normal,False
DEV-1816,MDL-032,2026-03-01 23:10:31.834629,ORD-027501,1895,FAB-C,AREA-1,SYS-ALPHA,2,6,26,12,3,16,6,2,5,5,1,5,1,47,2822,normal,False
DEV-0270,TYP-020,2026-03-30 15:38:32.101297,ORD-027502,153,FAB-C,,SYS-ALPHA,4,5,15,15,1,7,8,2,3,4,2,5,3,3,184,normal,False
DEV-0932,,2026-03-28 16:18:34.445704,ORD-027503,22,FAB-B,AREA-3,SYS-GAMMA,1,4,12,10,1,5,4,2,3,4,1,4,2,1,61,normal,False
DEV-1835,SER-047,2026-03-26 08:01:17.469456,ORD-027504,43,FAB-B,,SYS-ALPHA,14,5,22,16,3,14,10,1,3,4,1,5,2,1,74,normal,False
DEV-1195,SER-044,2026-03-10 15:44:04.477553,ORD-027505,44,FAB-B,AREA-2,SYS-GAMMA,11,8,20,15,4,13,9,51,202,2,2,3,4,1,269,db_lock,False
DEV-1003,SER-015,2026-03-25 19:41:21.752990,ORD-027506,146,FAB-A,AREA-1,SYS-ALPHA,1,5,19,9,3,12,5,1,5,3,1,2,1,3,181,normal,False
DEV-0865,SER-046,2026-03-13 21:42:40.965371,ORD-027507,551,FAB-B,AREA-2,SYS-GAMMA,8,8,26,16,6,18,11,1,6,4,1,2,1,18,1088,normal,False
DEV-0232,SER-015,2026-03-10 20:30:38.555446,ORD-027508,106,FAB-B,AREA-3,SYS-GAMMA,9,5,21,16,3,17,11,1,2,2,1,2,3,2,129,normal,False
DEV-0798,MDL-003,2026-03-13 18:54:53.781478,ORD-027509,17,FAB-B,AREA-1,SYS-ALPHA,5,5,18,13,3,10,8,1,5,2,1,3,3,1,65,normal,False
DEV-0953,EQP-035,2026-03-26 02:55:43.851479,ORD-027510,38,FAB-B,AREA-1,SYS-BETA,10,6,21,17,3,10,11,2,6,3,1,5,3,1,70,normal,False
DEV-0851,,2026-03-14 16:14:15.733095,ORD-027511,4595,FAB-C,AREA-2,SYS-BETA,8,4,19,6,2,12,3,1,5,1,1,2,2,76,4568,normal,False
DEV-1921,TYP-013,2026-03-20 21:29:43.727314,ORD-027512,3650,FAB-B,,SYS-ALPHA,8,5,20,11,2,10,4,2,7,5,1,3,2,76,4568,normal,False
DEV-1861,,2026-03-02 10:29:39.450361,ORD-027513,14,FAB-B,AREA-1,SYS-GAMMA,61,6,18,16,3,12,9,2,4,4,1,2,3,1,121,normal,False
DEV-1729,,2026-03-23 13:01:52.471525,ORD-027514,299,FAB-C,AREA-1,SYS-BETA,3,4,20,7,1,11,3,2,4,2,1,5,2,4,243,normal,False
DEV-1129,EQP-023,2026-03-11 17:08:48.429646,ORD-027515,40,FAB-C,AREA-3,SYS-ALPHA,34,4,18,12,1,8,8,1,4,1,2,6,3,1,94,normal,False
DEV-1444,EQP-050,2026-03-09 15:17:12.051807,ORD-027516,24,FAB-A,AREA-1,SYS-ALPHA,17,7,20,15,2,9,7,3,7,6,2,4,2,1,77,normal,False
DEV-0441,SER-024,2026-03-08 05:33:41.697254,ORD-027517,49,FAB-B,,SYS-BETA,70,4,20,11,1,9,7,2,6,3,1,5,1,1,130,normal,False
DEV-1353,TYP-042,2026-03-13 20:52:41.513292,ORD-027518,34,FAB-B,AREA-3,SYS-GAMMA,6,7,22,14,4,10,7,2,7,4,1,5,3,1,66,normal,False
DEV-1000,TYP-012,2026-03-11 18:52:43.572327,ORD-027519,142,FAB-A,AREA-3,SYS-GAMMA,4,4,15,16,1,7,8,2,4,5,1,4,3,2,124,normal,False
DEV-0956,EQP-034,2026-03-25 01:51:34.168679,ORD-027520,11,FAB-A,,SYS-BETA,12,3,15,12,1,9,5,1,3,4,1,3,3,1,72,normal,False
DEV-1126,TYP-048,2026-03-08 03:52:27.198795,ORD-027521,157,FAB-A,AREA-2,SYS-BETA,20,7,14,14,4,6,8,2,3,5,1,5,1,4,260,normal,False
DEV-0498,MDL-031,2026-03-29 04:01:37.087109,ORD-027522,32,FAB-C,AREA-2,SYS-ALPHA,5,6,20,16,3,11,9,2,6,5,1,3,2,1,65,normal,False
DEV-1293,,2026-03-11 02:45:29.763975,ORD-027523,35,FAB-C,,SYS-GAMMA,14,7,23,14,3,12,8,72,288,2,2,4,4,1,355,db_lock,False
DEV-0492,SER-025,2026-03-08 19:19:01.538657,ORD-027524,20,FAB-B,AREA-3,SYS-GAMMA,24,5,24,14,3,17,9,1,4,2,1,3,3,1,84,normal,False
DEV-1911,SER-046,2026-03-13 11:30:11.520540,ORD-027525,1593,FAB-B,,SYS-BETA,32,4,13,10,1,4,5,2,4,2,1,5,3,26,1592,normal,False
DEV-1107,TYP-042,2026-03-24 00:20:54.036234,ORD-027526,227,FAB-A,AREA-2,SYS-BETA,5,3,13,10,1,6,4,1,2,4,1,5,2,2,125,normal,False
DEV-0532,TYP-012,2026-03-04 19:17:05.478006,ORD-027527,36,FAB-C,,SYS-ALPHA,30,6,20,11,3,15,6,2,3,3,1,2,2,1,90,normal,False
DEV-0548,EQP-034,2026-03-15 17:58:57.439203,ORD-027528,1011,FAB-A,AREA-3,SYS-ALPHA,26,5,17,15,2,9,10,2,3,3,1,5,2,21,1286,normal,False
DEV-0019,SER-030,2026-03-07 14:05:18.546993,ORD-027529,113,FAB-A,AREA-3,SYS-ALPHA,11,5,15,10,2,8,6,2,3,3,1,4,1,2,131,normal,False
DEV-0765,SER-006,2026-03-06 13:51:28.723843,ORD-027530,207,FAB-A,AREA-3,SYS-BETA,6,5,18,8,3,10,5,1,3,1,1,5,2,4,246,normal,False
DEV-0342,EQP-026,2026-03-15 18:45:38.630952,ORD-027531,965,FAB-B,AREA-2,SYS-ALPHA,33,8,17,12,5,8,9,2,7,2,1,2,1,32,1953,normal,False
DEV-0586,MDL-036,2026-03-04 10:00:22.619059,ORD-027532,502,FAB-B,AREA-2,SYS-ALPHA,4,4,23,8,2,16,3,1,5,4,1,2,1,8,484,normal,False
DEV-1524,TYP-014,2026-03-24 10:11:51.653736,ORD-027533,258,FAB-B,,SYS-BETA,14,4,27,5,2,17,3,1,5,1,1,5,1,4,254,normal,False
DEV-0994,SER-025,2026-03-04 15:13:11.693038,ORD-027534,3523,FAB-A,,SYS-ALPHA,5,5,21,12,2,11,5,2,6,5,1,4,2,73,4385,normal,False
DEV-0716,EQP-027,2026-03-21 00:09:11.690248,ORD-027535,46,FAB-A,AREA-2,SYS-GAMMA,238,3,20,14,1,13,8,1,3,3,1,4,3,1,89,user_burst,False
DEV-1981,SER-045,2026-03-14 15:20:56.084730,ORD-027536,791,FAB-C,AREA-1,SYS-BETA,130,5,24,9,4,15,7,1,5,1,1,4,1,16,1257,user_burst,False
DEV-1903,EQP-010,2026-03-01 21:31:21.180771,ORD-027537,43,FAB-C,,SYS-ALPHA,43,6,27,10,4,17,5,1,6,4,1,4,1,1,103,normal,False
DEV-1441,TYP-048,2026-03-27 15:19:46.038807,ORD-027538,398,FAB-A,AREA-2,SYS-GAMMA,49,8,21,9,5,11,6,2,6,2,1,4,1,13,829,normal,False
DEV-1984,,2026-03-21 07:32:49.085011,ORD-027539,382,FAB-B,AREA-2,SYS-GAMMA,21,4,13,7,2,7,5,1,2,1,1,4,1,6,381,normal,False
DEV-1000,TYP-012,2026-03-24 19:55:53.595024,ORD-027540,54,FAB-A,AREA-3,SYS-GAMMA,12,3,21,15,1,13,9,1,5,3,1,3,3,1,72,normal,False
DEV-0264,SER-046,2026-03-29 23:33:46.260425,ORD-027541,24,FAB-B,,SYS-BETA,8,8,27,15,5,19,10,2,4,4,1,4,1,1,68,normal,False
DEV-1033,TYP-001,2026-03-02 16:39:06.185084,ORD-027542,8,FAB-B,AREA-2,SYS-ALPHA,21,7,15,17,4,6,12,1,5,3,2,4,2,1,81,normal,False
DEV-0605,SER-047,2026-03-03 16:11:16.844901,ORD-027543,404,FAB-A,AREA-2,SYS-GAMMA,5,4,16,9,1,7,3,2,7,3,1,2,3,6,365,normal,False
DEV-1515,TYP-042,2026-03-05 17:24:09.408821,ORD-027544,1625,FAB-C,AREA-3,SYS-BETA,8,8,29,18,5,18,11,2,6,5,1,5,2,54,3248,normal,False
DEV-1555,SER-045,2026-03-04 04:40:39.881458,ORD-027545,260,FAB-B,AREA-2,SYS-GAMMA,16,5,18,16,2,9,8,2,7,5,1,2,3,5,316,normal,False
DEV-1263,SER-046,2026-03-03 11:33:50.122610,ORD-027546,867,FAB-C,AREA-3,SYS-GAMMA,9,7,17,12,4,10,7,2,3,3,1,4,2,25,1509,normal,False
DEV-1794,SER-030,2026-03-25 05:45:57.512064,ORD-027547,534,FAB-A,,SYS-BETA,3,5,21,11,3,16,5,1,2,3,1,3,3,11,663,normal,False
DEV-0705,SER-018,2026-03-06 04:27:15.611377,ORD-027548,48,FAB-B,AREA-1,SYS-ALPHA,31,5,25,11,2,17,5,2,5,3,1,3,3,1,91,normal,False
DEV-1031,EQP-023,2026-03-22 06:37:08.615958,ORD-027549,509,FAB-B,AREA-2,SYS-GAMMA,1,8,19,14,5,14,7,2,3,4,1,2,3,16,961,normal,False
DEV-1598,,2026-03-02 18:27:52.775656,ORD-027550,38,FAB-B,AREA-1,SYS-GAMMA,61,8,24,18,5,17,12,2,5,3,1,2,3,1,121,normal,False
DEV-1346,SER-015,2026-03-10 16:02:49.644602,ORD-027551,646,FAB-B,AREA-2,SYS-ALPHA,2,7,26,13,4,19,6,2,5,5,1,2,2,18,1082,normal,False
DEV-0338,EQP-027,2026-03-09 08:10:28.959016,ORD-027552,42,FAB-B,AREA-1,SYS-GAMMA,29,5,12,9,2,6,4,2,4,2,1,2,3,1,89,normal,False
DEV-1343,TYP-009,2026-03-09 04:10:49.120470,ORD-027553,231,FAB-B,AREA-2,SYS-ALPHA,1,6,22,13,3,13,6,2,6,4,1,3,3,5,301,normal,False
DEV-1637,MDL-022,2026-03-21 03:11:33.414321,ORD-027554,244,FAB-C,AREA-1,SYS-BETA,19,4,14,10,2,8,5,1,4,3,1,2,2,4,259,normal,False
DEV-1928,MDL-022,2026-03-26 21:22:20.133320,ORD-027555,622,FAB-A,AREA-3,SYS-GAMMA,1,6,29,8,3,18,4,2,6,3,1,5,1,15,901,normal,False
DEV-0930,SER-024,2026-03-20 01:52:19.248174,ORD-027556,49,FAB-A,AREA-3,SYS-GAMMA,9,5,23,9,3,14,5,98,396,1,1,4,3,1,460,db_lock,False
DEV-1185,,2026-03-26 18:59:51.553211,ORD-027557,10,FAB-C,AREA-3,SYS-BETA,2,6,18,14,3,11,7,2,4,4,1,3,3,1,62,normal,False
DEV-1816,MDL-032,2026-03-17 04:17:14.425037,ORD-027558,770,FAB-C,AREA-1,SYS-ALPHA,5,3,18,12,1,14,8,1,2,2,1,2,2,9,545,normal,False
DEV-0537,SER-033,2026-03-27 14:22:46.811586,ORD-027559,149,FAB-A,AREA-1,SYS-ALPHA,37,5,18,13,2,12,6,2,4,4,1,2,3,3,217,normal,False
DEV-0615,MDL-008,2026-03-12 06:26:53.591431,ORD-027560,133,FAB-C,,SYS-BETA,22,6,18,12,4,13,5,1,2,4,1,3,3,3,202,normal,False
DEV-0874,,2026-03-11 07:54:46.026981,ORD-027561,7,FAB-C,,SYS-ALPHA,19,5,24,13,1,11,6,3,8,4,1,5,3,1,79,normal,False
DEV-1574,,2026-03-22 07:37:16.650624,ORD-027562,86,FAB-A,,SYS-ALPHA,28,7,14,15,4,7,9,2,3,4,1,4,2,2,148,normal,False
DEV-0473,EQP-026,2026-03-21 14:25:41.247970,ORD-027563,779,FAB-C,AREA-3,SYS-ALPHA,13,3,18,9,1,9,3,1,5,4,1,4,2,9,553,normal,False
DEV-1645,,2026-03-17 11:08:23.307196,ORD-027564,43,FAB-C,AREA-3,SYS-ALPHA,28,5,15,17,2,8,10,2,5,4,1,2,3,1,88,normal,False
DEV-0646,EQP-049,2026-03-28 22:17:10.042682,ORD-027565,29,FAB-B,AREA-3,SYS-BETA,10,6,22,12,3,14,8,2,5,2,1,3,2,1,70,normal,False
DEV-1557,SER-047,2026-03-16 11:13:07.945755,ORD-027566,706,FAB-B,AREA-3,SYS-GAMMA,27,6,17,17,2,6,10,2,7,4,2,4,3,17,1047,normal,False
DEV-1746,TYP-041,2026-03-22 00:30:21.012088,ORD-027567,1547,FAB-A,AREA-3,SYS-BETA,4,6,18,12,3,7,5,2,6,4,1,5,3,38,2284,normal,False
DEV-0999,SER-033,2026-03-16 14:08:28.794708,ORD-027568,261,FAB-B,,SYS-BETA,1,5,27,9,3,18,4,1,6,3,1,3,2,5,301,normal,False
DEV-0137,,2026-03-17 12:33:11.482376,ORD-027569,705,FAB-A,,SYS-BETA,11,5,11,15,2,6,9,2,3,3,1,2,3,14,851,normal,False
DEV-1383,EQP-043,2026-03-13 09:25:04.763320,ORD-027570,26,FAB-A,AREA-1,SYS-GAMMA,22,7,12,13,4,7,9,2,3,3,1,2,1,1,82,normal,False
